X,Y,Z,Z_Dither,Mean_Int_Ch1,Mean_Int_Ch2,Mean_Int_Ch3,Mean_Int_Ch4,Hemisphere,Region_ID,Segment
83.3839,139.6452,235.471,235.3811,1421.197,546.2727,0,381.5303,Right,38,C8
217.7442,112.1353,246.7887,246.3787,1524.55,588.2167,0,339.875,Left,18,T1
93.2076,130.9206,237.7743,237.9161,1708.4828,629.8161,0,284.9368,Right,38,C8
65.3254,128.9564,236.601,236.5054,1660.2667,502.0667,0,197.0667,Right,65,C8
225.9371,110.4626,247.9704,247.9347,1548.0957,541.2,0,405.6696,Left,21,T1
244.4525,111.6401,248.3016,248.7654,1492.0357,522.1071,0,340.6786,Left,65,T1
88.5217,124.6715,239.0056,238.9582,1479.5352,599.1056,0,327.1056,Right,37,T1
96.5809,127.7932,239.2052,238.6835,1485.9485,618.4706,0,348.6765,Right,18,T1
225.8536,110.3272,248.8761,248.4254,1548.0957,541.2,0,405.6696,Left,21,T1
244.3406,111.5127,249.2142,249.604,1492.0357,522.1071,0,340.6786,Left,65,T1
88.4915,124.5344,239.9189,240.4401,1479.5352,599.1056,0,327.1056,Right,45,T1
96.5559,127.6664,240.112,239.5181,1485.9485,618.4706,0,348.6765,Right,45,T1
221.6002,114.3462,249.259,249.0835,1202.913,597.5797,0,311.2899,Left,18,T1
90.3499,126.8562,240.6876,240.1785,1200.1282,627.9231,0,583.4615,Right,45,T1
91.955,132.7237,240.2075,240.037,1147.6119,706.4254,0,460.209,Right,45,T1
70.6179,158.6931,236.9078,237.0421,1589.2533,551.0533,0,256.5733,Right,43,C8
92.4013,177.1534,237,237.4257,1667.3333,690.9167,0,202.2917,Right,46,C8
221.5085,114.2107,250.1562,249.7455,1202.913,597.5797,0,311.2899,Left,18,T1
90.331,126.7134,241.5924,241.7478,1200.1282,627.9231,0,583.4615,Right,45,T1
91.9472,132.6049,241.1069,240.9713,1147.6119,706.4254,0,460.209,Right,45,T1
70.5422,158.6162,237.8335,237.3595,1589.2533,551.0533,0,256.5733,Right,43,C8
92.4041,177.0649,237.9255,237.8412,1667.3333,690.9167,0,202.2917,Right,46,C8
86.9157,130.7761,241.8736,241.4639,1370.125,656.0167,0,376.25,Right,45,T1
72.6863,157.7749,238.9436,239.3351,1630.3864,534,0,213.9318,Right,65,T1
86.91,130.6385,242.7741,243.3665,1370.125,656.0167,0,376.25,Right,45,T1
72.6203,157.688,239.8638,239.915,1630.3864,534,0,213.9318,Right,65,T1
177.3642,89.3465,253.2044,252.5988,2669.7281,1846.2065,0,1114.0642,Left,62,T1
225.2808,120.9046,252.0957,251.8526,1462.2211,554.2842,0,393.4632,Left,45,T1
89.249,142.0269,242.7631,242.8823,1483.1624,520.3077,0,349.735,Right,45,T1
226.0526,125.3411,253.414,253.8396,1482,571.5263,0,431.8421,Left,45,T1
91.6689,136.2962,246.0017,246.2876,1659.2716,582.0494,0,354.7469,Right,45,T1
91.6898,136.1309,246.8816,247.4698,1659.2716,582.0494,0,354.7469,Right,45,T1
91.5936,120.6784,249.341,249.1253,1033.3478,625.2174,0,281.2826,Right,45,T1
98.8519,135.7501,248.2333,248.257,1115.5641,683.9487,0,556.6154,Right,45,T1
93.1124,145.2982,247.0698,247.0955,1312.5568,522.1591,0,334.6023,Right,18,T1
245.2341,114.4541,258.6945,258.7755,1385.1111,511.0556,0,415.5,Left,65,T1
92.7089,119.366,250.4176,250.3154,1091.1898,669.6423,0,329.5328,Right,45,T1
97.6137,138.9041,248.7197,248.5785,1111.1358,666.5185,0,567.9506,Right,45,T1
90.3779,141.1362,248.9635,249.0144,1231.8409,646.2045,0,469.8864,Right,45,T1
90.4056,140.9506,249.8325,249.6946,1231.8409,646.2045,0,469.8864,Right,45,T1
227.3862,108.3385,261.4813,261.4264,1505.3846,563.8077,0,398.2051,Left,21,T1
93.5927,122.3687,252.6874,253.1821,1097.7051,658.5769,0,398.0256,Right,45,T1
79.1209,137.2152,250.6768,251.125,1712.25,582.1667,0,719.3333,Right,65,T1
91.3999,141.8161,251.5057,251.7034,1549.5789,519.9895,0,355.4842,Right,45,T1
110.2564,176.0233,251.2687,251.4838,1144.0625,579.5,0,511.3125,Right,70,T1
92.3232,108.3641,256.118,256.0549,1207.6694,614.7769,0,467.7934,Right,21,T1
92.5289,140.6059,252.4923,252.7044,1683.179,530.1135,0,341.3493,Right,45,T1
81.0347,140.3796,252.181,251.6154,1829.2308,552.9231,0,239.8462,Right,45,T1
98.7507,124.6347,255.2712,254.9762,887.5513,607.8974,0,371.6538,Right,45,T1
84.1455,141.6364,252.9862,252.5684,1184.45,627.9667,0,574.7,Right,45,T1
100.0153,158.7965,252.7077,252.4906,1274.8257,767.898,0,285.0822,Right,26,T1
98.794,124.3896,256.1414,256.069,887.5513,607.8974,0,371.6538,Right,45,T1
84.1621,141.4399,253.8539,253.5476,1184.45,627.9667,0,574.7,Right,45,T1
100.0249,158.5585,253.5855,254.1817,1274.8257,767.898,0,285.0822,Right,26,T1
98.8405,124.1408,257.0125,257.3006,1140.7522,651.6637,0,381.5752,Right,45,T1
84.4313,137.9031,254.9789,254.7528,1487.9697,511.697,0,413.4545,Right,45,T1
223.6098,108.1818,266.8361,266.4276,1463.2994,536.435,0,360.9209,Left,21,T1
223.4674,107.8541,268.7283,268.5733,1463.2994,536.435,0,360.9209,Left,21,T1
227.598,106.9555,269.8856,269.8531,1649.5893,547.0536,0,478.6607,Left,21,T1
78.6811,126.349,259.6188,260.0419,1586.8542,568.25,0,409.1806,Right,65,T1
95.316,133.3602,259.0505,258.4479,1565.2336,528.5794,0,344.4019,Right,45,T1
227.5446,106.8063,270.8526,270.4311,1649.5893,547.0536,0,478.6607,Left,21,T2
78.6884,126.1374,260.5195,260.9784,1586.8542,568.25,0,409.1806,Right,65,T1
95.3735,133.098,259.9093,259.8585,1565.2336,528.5794,0,344.4019,Right,45,T1
222.5867,115.3533,270.3885,270.4554,1584.5417,501.7917,0,436.1667,Left,18,T2
218.3169,105.6202,272.792,272.5038,1718,588.4848,0,554.0606,Left,20,T2
89.7569,121.4711,262.7982,262.9968,1604.753,579.741,0,421.988,Right,45,T1
80.1706,118.4715,264.1361,264.541,1644.9643,560.3214,0,590.6429,Right,65,T1
85.372,123.3815,263.3455,263.9336,1616.7059,592.4118,0,368.7647,Right,45,T1
80.1769,118.258,265.067,264.5786,1644.9643,560.3214,0,590.6429,Right,65,T1
85.396,123.1483,264.2555,264.6516,1616.7059,592.4118,0,368.7647,Right,45,T1
92.8161,126.8417,264.7535,265.0395,1379.1455,645.2909,0,451.2545,Right,45,T1
91.9536,138.4406,263.517,263.3188,1211.9706,545.5882,0,327.9559,Right,45,T1
92.8659,126.591,265.6686,266.2038,1379.1455,645.2909,0,451.2545,Right,45,T1
91.9992,138.1901,264.4112,264.0509,1211.9706,545.5882,0,327.9559,Right,45,T1
92.9134,126.3428,266.5949,266.2552,1379.1455,645.2909,0,451.2545,Right,45,T1
92.0435,137.9424,265.3163,264.8232,1211.9706,545.5882,0,327.9559,Right,45,T1
78.1562,132.4583,267.0147,266.7832,1533.8148,556.3333,0,257.5926,Right,65,T1
92.1925,136.5472,266.3283,266.2376,1679.8333,527.4524,0,342.0952,Right,45,T1
85.5351,120.8303,269.1276,268.8887,1377.719,579.9091,0,281.8347,Right,45,T1
85.541,120.6095,270.1015,269.5034,1377.719,579.9091,0,281.8347,Right,45,T2
96.4159,123.2593,270.9406,270.7846,1259.1382,678.6513,0,379.9868,Right,45,T2
85.4212,122.7465,270.7246,270.3592,1588.8795,556.8916,0,430.1084,Right,45,T2
96.4786,122.7875,272.9559,272.4735,1259.1382,678.6513,0,379.9868,Right,65,T2
85.4065,122.3231,272.7336,272.9135,1588.8795,556.8916,0,430.1084,Right,65,T2
92.4087,116.3105,274.8006,274.2581,1609.2167,575.7,0,336.8667,Right,65,T2
92.4124,116.0865,275.841,275.5158,1511.9155,527.662,0,359.9014,Right,65,T2
154.9208,35.8114,290.822,290.6962,204.6923,415.0769,0,171.8462,Right,0,T2
156.4856,42.5726,290.1058,289.9777,368.1138,486.7236,0,274.4146,Right,0,T2
161.5218,50.2994,289.5438,289.9692,821.9655,543.3172,0,560.7931,Left,63,T2
30.9882,64.0294,284.3498,283.8207,438.7014,716.6458,0,263.7431,Right,0,T2
154.9831,35.8202,291.8423,292.1611,204.6923,415.0769,0,171.8462,Right,0,T2
156.5518,42.5913,291.1287,291.4432,368.1138,486.7236,0,274.4146,Right,0,T2
161.6003,50.3205,290.5684,290.0273,821.9655,543.3172,0,560.7931,Left,63,T2
30.8901,63.9079,285.3492,284.7247,438.7014,716.6458,0,263.7431,Right,0,T2
223.2683,128.6255,286.1299,285.6867,1250.1538,528.6923,0,875.6154,Left,65,T2
99.5479,124.1689,279.1175,279.5294,1125.5586,637.5315,0,348.6937,Right,65,T2
86.9934,142.1214,276.7615,276.9475,1474.4524,590.4286,0,302.9762,Right,65,T2
99.5251,123.9833,280.1952,280.2516,1125.5586,637.5315,0,348.6937,Right,45,T2
86.9488,141.9759,277.8335,277.8131,1474.4524,590.4286,0,302.9762,Right,65,T2
222.4533,107.6523,291.6835,291.0923,1044.1538,509,0,327.359,Left,21,T2
218.4772,110.5647,292.188,292.6747,1452.0909,563.7273,0,619.6364,Left,18,T2
222.1843,113.2344,291.9617,291.6043,1455.3571,555.0893,0,371.3214,Left,21,T2
98.1983,127.1131,281.8185,281.5505,1796.2121,583.3182,0,332,Right,65,T2
128.371,165.7234,285.1339,285.584,1295.8169,577.5775,0,382.9085,Right,29,T2
120.2272,165.1015,284.4671,285.0142,1704.8274,576.2437,0,257.0508,Right,29,T2
120.1528,164.9086,285.4665,285.6456,1704.8274,576.2437,0,257.0508,Right,29,T2
96.1503,130.9246,288.7823,289.316,1486.705,564.8058,0,249.1871,Right,65,T2
218.9174,107.9149,301.7543,301.5189,1494.2794,585.4926,0,560.0662,Left,20,T2
96.5731,112.5524,296.3605,295.8225,1489.5758,645.9091,0,593.1717,Right,21,T2
89.8087,117.0447,295.5131,295.0193,1719.3684,653.7368,0,555.7895,Right,65,T2
94.0699,120.8651,295.1654,295.3752,1733.5059,627.6471,0,370.0706,Right,65,T2
96.4306,112.4999,297.4146,297.301,1489.5758,645.9091,0,593.1717,Right,21,T2
89.6726,116.9874,296.5716,296.7713,1719.3684,653.7368,0,555.7895,Right,65,T2
93.9242,120.8157,296.2258,296.5632,1733.5059,627.6471,0,370.0706,Right,65,T2
96.2849,112.4533,298.4678,298.3431,1489.5758,645.9091,0,593.1717,Right,21,T2
89.5329,116.9362,297.6291,297.7842,1719.3684,653.7368,0,555.7895,Right,65,T2
93.774,120.7732,297.2849,297.8404,1733.5059,627.6471,0,370.0706,Right,65,T2
224.7793,101.5707,309.9733,310.0917,1360.8814,598.3559,0,527.4237,Left,21,T2
213.6912,114.1548,307.9241,307.3318,1153.2414,572.569,0,381.3793,Left,18,T2
101.798,111.9276,304.0956,304.6708,1367.3704,729.4074,0,602.7037,Right,18,T2
101.5518,111.888,306.179,306.2772,1367.3704,729.4074,0,602.7037,Right,18,T2
101.8342,120.4768,306.18,305.6189,1376.0769,593.1154,0,387.8846,Right,45,T2
104.5577,110.0158,308.6906,308.6645,1669.3636,646.6364,0,583.4545,Right,18,T2
215.9878,102.5658,317.4987,317.2088,1173.2727,655.8182,0,601.0909,Left,20,T2
102.9227,126.6507,307.6347,307.6941,1116.4815,523.7778,0,561.3333,Right,45,T2
216.1005,102.5809,318.5067,318.0849,1173.2727,655.8182,0,601.0909,Left,20,T2
102.809,126.6639,308.6663,308.8724,1116.4815,523.7778,0,561.3333,Right,45,T2
216.2079,102.598,319.5135,319.4069,1173.2727,655.8182,0,601.0909,Left,20,T2
102.7047,126.6813,309.6958,309.3399,1116.4815,523.7778,0,561.3333,Right,45,T2
216.31,102.6173,320.5191,320.4956,1173.2727,655.8182,0,601.0909,Left,20,T2
102.6106,126.7026,310.7233,310.1205,1116.4815,523.7778,0,561.3333,Right,45,T2
95.2954,117.3198,312.4736,312.3677,973.9615,694.3462,0,553.4615,Right,65,T2
95.2248,117.3398,313.5034,313.0734,973.9615,694.3462,0,553.4615,Right,65,T2
223.8969,106.0819,323.4723,323.7248,1457.8198,611.1622,0,401.1171,Left,21,T2
100.6588,114.3524,315.152,315.7035,1300.7093,590.3023,0,553.9302,Right,18,T2
101.0869,129.0062,313.4898,313.5419,1430.1923,557.4103,0,351.7821,Right,45,T2
108.9725,113.6533,317.8382,318.4023,1319.8621,596.4483,0,435.0172,Right,18,T2
103.4401,117.3607,316.9882,317.0939,1589.3636,596.8182,0,664.8364,Right,18,T2
108.9796,113.707,318.8613,318.4043,1319.8621,596.4483,0,435.0172,Right,18,T2
103.435,117.4079,318.0051,318.2726,1589.3636,596.8182,0,664.8364,Right,18,T2
108.9934,113.7682,319.8846,319.6526,1319.8621,596.4483,0,435.0172,Right,18,T2
103.4393,117.4619,319.0212,319.3155,1589.3636,596.8182,0,664.8364,Right,18,T2
109.0379,113.9124,321.9339,322.178,1319.8621,596.4483,0,435.0172,Right,18,T2
103.4719,117.5897,321.0536,320.6732,1589.3636,596.8182,0,664.8364,Right,18,T2
212.5662,104.7646,330.1336,330.4406,1179.05,597.27,0,861.76,Left,20,T2
105.7933,115.6649,322.4795,322.5878,1149.0933,643.36,0,514.12,Right,18,T2
92.9138,120.0661,324.4137,324.954,1519,783,0,390.0667,Right,65,T2
107.118,109.2036,339.4682,339.7488,1236.9467,599.5467,0,504.4133,Right,21,T3
107.0725,109.342,340.5525,340.4546,1236.9467,599.5467,0,504.4133,Right,21,T3
107.0169,109.4807,341.639,341.7654,1236.9467,599.5467,0,504.4133,Right,21,T3
106.9525,109.6195,342.7273,342.125,1236.9467,599.5467,0,504.4133,Right,21,T3
106.8806,109.7584,343.8168,344.1062,1236.9467,599.5467,0,504.4133,Right,21,T3
106.8027,109.8972,344.9069,344.4977,1236.9467,599.5467,0,504.4133,Right,21,T3
106.7199,110.0358,345.9971,345.7878,1236.9467,599.5467,0,504.4133,Right,21,T3
106.6337,110.1742,347.0868,347.6831,1236.9467,599.5467,0,504.4133,Right,21,T3
106.5453,110.3122,348.1757,347.8392,1236.9467,599.5467,0,504.4133,Right,21,T3
106.4561,110.4497,349.263,348.901,1236.9467,599.5467,0,504.4133,Right,21,T3
210.9807,112.8196,361.6434,361.6117,1597.4545,617.6212,0,381.8788,Left,20,T3
112.0088,117.5697,368.395,367.7762,2015.6,850.5333,0,730.0667,Right,18,T3
130.2366,154.8787,366.7339,366.4707,1541.2273,698.0682,0,724.6136,Right,29,T3
204.7506,108.0275,382.9765,383.2757,1265.5556,614.8333,0,561.3889,Left,18,T4
120.2775,145.5337,377.7921,377.7182,1723.6067,644.0067,0,419.18,Right,26,T4
121.1997,153.8367,376.8638,377.2373,1665.2613,638.9397,0,373.603,Right,41,T4
120.2362,145.6656,378.7855,379.0757,1723.6067,644.0067,0,419.18,Right,26,T4
121.1292,153.9837,377.8666,378.1186,1665.2613,638.9397,0,373.603,Right,41,T4
187.8314,116.769,384.6695,384.4698,1241.4231,638.8654,0,481.5192,Left,20,T4
114.0461,115.5614,382.7983,382.6563,1370.3667,736.4667,0,1279.1333,Right,21,T4
121.0556,154.1301,378.8647,379.3377,1536.3778,589.1778,0,307.0444,Right,41,T4
115.6778,122.9413,387.8818,388.1144,1827.9778,637.1556,0,1269.2222,Right,21,T4
178.3378,145.4639,387.5631,387.4776,2608.1721,616.7787,0,903.9426,Left,26,T4
136.8919,157.8456,384.9868,385.536,1707.479,638.3361,0,519.479,Right,29,T4
161.9079,123.9169,408.3083,408.5094,1444.413,730.9783,0,434.1957,Left,14,T4
112.9284,112.6853,410.8686,410.8278,1594.9308,798.5849,0,412.2516,Right,21,T4
135.2892,118.8019,410.357,410.0732,1212.5161,668.0645,0,624.7527,Right,18,T4
112.882,112.6273,411.8375,411.4415,1594.9308,798.5849,0,412.2516,Right,21,T4
135.2193,118.679,411.3221,411.2369,1212.5161,668.0645,0,624.7527,Right,18,T4
204.9942,113.4682,419.6945,419.9826,1729.6486,693.5946,0,542.7027,Left,18,T5
122.8566,112.2549,417.8082,418.204,1460.4444,681.6852,0,799.9444,Right,20,T5
206.1475,113.886,428.6728,428.4394,1309.7083,640.375,0,634.25,Left,18,T5
131.5248,114.768,426.5311,426.0716,1144.7244,611.5039,0,797.9134,Right,20,T5
130.3865,114.4303,428.5891,428.3174,1334.8,710.2,0,773.7,Right,20,T5
130.3531,114.3418,429.6169,429.799,1334.8,710.2,0,773.7,Right,20,T5
160.3696,182.911,427.685,428.0342,595,417.9286,0,606.9286,Right,70,T5
160.3248,184.0019,427.5827,427.2854,765.3333,429.2857,0,570.0952,Right,70,T5
187.9034,150.9604,435.7178,435.6687,1374.3155,626.0476,0,365.1548,Left,29,T5
123.501,110.1581,438.1451,438.0078,1428.3125,714.6696,0,1293.0625,Right,20,T5
114.7103,113.4523,437.5149,438.0184,1570.1939,745.4694,0,883.2245,Right,18,T5
202.5541,135.596,440.6034,440.3207,1546.4085,609.2113,0,418.9296,Left,26,T5
182.8066,137.7896,440.377,440.3749,1584.1351,631.1081,0,795.5135,Left,26,T5
182.809,137.7752,441.3942,440.9264,1584.1351,631.1081,0,795.5135,Left,26,T5
182.8019,137.7621,443.4283,442.874,1584.1351,631.1081,0,795.5135,Left,26,T5
182.7937,137.7617,444.4454,444.5573,1584.1351,631.1081,0,795.5135,Left,26,T5
182.7833,137.7646,445.4624,445.2557,1584.1351,631.1081,0,795.5135,Left,26,T5
117.2082,147.0603,445.1493,444.7846,1822.0727,596.0364,0,403.3364,Right,41,T5
202.6343,111.1052,455.8829,455.3284,1364.0814,706.8721,0,665.3721,Left,20,T5
116.3003,109.2907,453.2688,453.187,1356.338,704.3944,0,381.2394,Right,20,T5
202.5336,111.099,456.8851,457.1586,1364.0814,706.8721,0,665.3721,Left,20,T5
116.4012,109.2987,454.2858,454.3766,1356.338,704.3944,0,381.2394,Right,20,T5
116.8706,107.1635,463.6238,463.6061,1178.4286,759.381,0,298.7619,Right,21,T6
116.9405,105.4787,476.9417,476.4065,1413.6761,669.0563,0,695.1549,Right,18,T6
116.9029,105.5491,477.9474,477.9375,1413.6761,669.0563,0,695.1549,Right,18,T6
115.6347,106.3835,478.7969,479.4161,1208.3415,719.3293,0,524.9634,Right,21,T6
138.1974,113.6989,493.3146,493.8274,1154.9512,660.2195,0,411.5854,Right,20,T6
204.2275,109.6315,501.2258,501.6366,1171.578,815.5963,0,485.9908,Left,21,T6
197.7804,113.1193,501.7513,501.8935,1173.0935,741.215,0,586.5981,Left,18,T6
120.0458,116.2527,499.1173,498.7415,1297.6263,742.3636,0,703.3232,Right,21,T6
197.8868,113.2065,502.738,502.5148,1173.0935,741.215,0,586.5981,Left,18,T7
119.9228,116.3228,500.089,500.1011,1297.6263,742.3636,0,703.3232,Right,21,T6
119.8027,116.3945,501.0596,501.4823,1503.7368,650.25,0,638.7237,Right,21,T6
119.6861,116.4678,502.0294,502.6123,1503.7368,650.25,0,638.7237,Right,21,T7
136.1456,143.9058,502.6968,502.9486,1567.1489,593.0213,0,220.5532,Right,26,T7
136.1101,143.9764,503.6686,503.5556,1567.1489,593.0213,0,220.5532,Right,26,T7
121.0499,154.8125,503.08,503.6405,1948.7059,752.1765,0,191.5882,Right,26,T7
203.3601,115.8472,513.6019,513.7455,1283.8158,681.2632,0,740.5263,Left,21,T7
119.5243,157.9545,508.5388,508.2749,1854.1111,672,0,179.1111,Right,41,T7
201.5147,112.326,518.7407,518.3082,1705.2,653.2571,0,957.6,Left,18,T7
121.0213,116.5032,515.745,515.2487,2083.5,740.3125,0,1297.75,Right,20,T7
131.9185,159.8597,513.8703,513.6224,1490.9111,568.3111,0,549.6444,Right,57,T7
131.8904,160.0238,515.7568,516.3742,1490.9111,568.3111,0,549.6444,Right,57,T7
190.5682,160.9927,519.1657,518.5773,1726.25,765.625,0,1472.625,Left,57,T7
128.7449,156.0104,516.8305,516.4097,1544.0156,661.0625,0,290.599,Right,57,T7
119.3013,111.8771,522.931,523.0622,1484.918,664.4262,0,582.5574,Right,18,T7
119.2827,111.9026,523.8948,523.7887,1484.918,664.4262,0,582.5574,Right,18,T7
189.038,141.4095,525.1286,524.8672,1543.1,614.2,0,749.1,Left,18,T7
129.3125,148.4348,524.1089,524.5295,1468.1667,615.7963,0,479.1481,Right,26,T7
129.3862,148.4922,525.0713,525.4028,1468.1667,615.7963,0,479.1481,Right,26,T7
117.488,116.9116,534.9091,534.3906,1462.6207,664.5862,0,1075.7816,Right,21,T7
117.5127,116.8987,535.8748,535.4756,1462.6207,664.5862,0,1075.7816,Right,21,T7
199.4097,115.9307,540.0817,539.5636,1548.8022,697.967,0,427.011,Left,20,T7
118.201,111.7889,538.3356,538.6735,1714.7344,639.5312,0,760.4688,Right,18,T7
131.5831,166.7702,535.4134,535.9045,1694.6379,639.9828,0,1091.3793,Right,26,T7
131.6352,166.8177,536.3767,535.7892,1694.6379,639.9828,0,1091.3793,Right,26,T7
132.2071,157.194,538.1296,538.1854,1586.1333,768,0,203.6,Right,57,T7
134.0398,162.8361,538.7659,538.3928,1891.859,751.7094,0,267.1368,Right,29,T7
136.5929,154.4543,540.5358,540.0543,1665,849.6667,0,172.9048,Right,29,T7
201.5993,156.0422,544.7965,545.2658,1806,589.1746,0,541.2222,Left,41,T7
201.4386,155.9764,545.763,545.8925,1806,589.1746,0,541.2222,Left,41,T8
116.7239,116.5099,549.2758,549.1272,1439.4328,696.1642,0,616.4179,Right,21,T8
116.7403,116.4766,550.2312,549.7617,1439.4328,696.1642,0,616.4179,Right,21,T8
109.5646,110.7921,552.428,552.3935,2405.025,548.7417,0,676.3667,Right,65,T8
198.9515,112.2455,556.8763,556.7809,1318.381,714.1905,0,543.619,Left,20,T8
200.2598,111.3479,557.9772,558.48,1620.0741,767.3333,0,666.5185,Left,20,T8
200.2287,111.2364,558.9573,559.1353,1620.0741,767.3333,0,666.5185,Left,20,T8
200.1975,111.1288,559.9379,559.8856,1620.0741,767.3333,0,666.5185,Left,20,T8
203.1529,111.7152,570.7435,570.6039,1196.828,646.5484,0,598.3333,Left,21,T8
203.3927,115.5605,576.2425,575.6972,1445.9612,782.5271,0,466.3333,Left,21,T8
180.0318,115.9537,575.2478,575.0476,1565.45,670.225,0,1243.35,Left,18,T8
121.7294,115.4195,572.6399,572.8685,1491.5786,688,0,756.9786,Right,18,T8
203.3944,115.5189,577.2176,577.0926,1445.9612,782.5271,0,466.3333,Left,21,T8
180.012,115.9454,576.2266,575.6996,1565.45,670.225,0,1243.35,Left,18,T8
121.7285,115.4529,573.6066,573.8772,1491.5786,688,0,756.9786,Right,18,T8
132.9236,139.9196,581.3967,581.2802,1547.2078,692.8831,0,504.5195,Right,26,T8
105.1043,103.2036,584.4217,585.0355,990.5622,657.9747,0,511.818,Right,65,T8
81.4829,106.4874,582.9624,582.5651,1026.0703,745.1641,0,344.2422,Right,69,T8
119.2919,115.6129,584.1392,584.0558,1018.1529,722.7412,0,603.1882,Right,21,T8
105.0529,103.2175,585.3757,584.9304,990.5622,657.9747,0,511.818,Right,65,T8
81.3962,106.4556,583.9203,583.8365,1026.0703,745.1641,0,344.2422,Right,69,T8
119.2823,115.6295,585.1059,585.6421,1018.1529,722.7412,0,603.1882,Right,21,T8
201.0002,152.0369,598.1108,598.3643,1785.8846,619.6154,0,851.5641,Left,41,T9
120.2579,114.0666,598.9161,598.8163,1576.6056,768.1268,0,619.7465,Right,18,T9
127.3339,163.6601,594.6048,595.1076,1532.6364,554.4545,0,208.5455,Right,41,T9
129.3119,163.6837,594.6793,594.0878,1540.4324,713.0541,0,211.5405,Right,41,T9
127.0795,166.0787,595.3621,595.8782,1602.764,840.8075,0,248.9255,Right,41,T9
128.2474,163.4047,596.581,596.724,1678.279,1004.5249,0,310.4033,Right,41,T9
135.9406,166.2433,596.6506,596.3837,1547.0263,629.2763,0,212.1053,Right,26,T9
136.1346,163.4869,597.836,597.2626,1573.0319,731.617,0,593.8404,Right,29,T9
196.4575,165.4014,608.131,607.9953,1564.08,806.56,0,1033.36,Left,41,T9
196.5913,165.341,609.0894,608.8944,1564.08,806.56,0,1033.36,Left,41,T9
133.7186,163.7169,609.2813,609.1577,1732.8706,854.1294,0,330.3412,Right,26,T9
142.5431,153.6447,612.3917,611.9851,1297.8496,777.4867,0,648.6814,Right,29,T9
142.5567,153.5806,613.3595,612.8697,1297.8496,777.4867,0,648.6814,Right,29,T9
142.5755,153.5175,614.327,614.4192,1297.8496,777.4867,0,648.6814,Right,29,T9
142.6241,153.3933,616.2611,615.9209,1297.8496,777.4867,0,648.6814,Right,29,T9
200.2635,112.9805,624.7586,624.2765,1264.6071,716.25,0,341.8571,Left,20,T9
89.6341,178.7959,614.3706,613.9364,1098.125,757.75,0,368.75,Right,65,T9
195.707,111.7514,625.9246,626.2197,1764.1656,716.9272,0,425.8675,Left,20,T9
165.617,114.0087,625.4633,625.1884,1498.8454,675.8144,0,501.1753,Left,14,T9
120.8324,113.6218,622.33,622.4985,1443.3548,720.1613,0,921.9355,Right,20,T9
90.4086,176.8583,615.5818,614.9929,1174.225,751.225,0,653.95,Right,65,T9
195.8767,111.6919,626.8958,627.109,1764.1656,716.9272,0,425.8675,Left,20,T9
165.7071,113.9266,626.4495,626.2745,1498.8454,675.8144,0,501.1753,Left,14,T9
120.739,113.5274,623.2948,622.9713,1443.3548,720.1613,0,921.9355,Right,20,T9
90.3169,176.8921,616.5771,616.1536,1174.225,751.225,0,653.95,Right,65,T9
196.0465,111.6307,627.8661,627.3925,1764.1656,716.9272,0,425.8675,Left,20,T9
165.7991,113.8382,627.4323,627.7745,1498.8454,675.8144,0,501.1753,Left,14,T9
120.6456,113.4283,624.2591,624.4341,1443.3548,720.1613,0,921.9355,Right,20,T9
90.2322,176.923,617.5726,617.6,1174.225,751.225,0,653.95,Right,65,T9
131.0266,114.3281,626.0814,626.529,1418.6604,740.3302,0,349.9811,Right,18,T9
130.9742,114.2297,627.0536,627.1088,1418.6604,740.3302,0,349.9811,Right,18,T9
130.9226,114.1297,628.0245,627.6995,1418.6604,740.3302,0,349.9811,Right,18,T9
84.0281,177.1083,622.2512,622.8236,1410.3462,793.6154,0,266.8846,Right,0,T9
82.9569,176.9824,623.2029,622.8726,1143.5238,897.1905,0,452.6667,Right,0,T9
82.8885,177.011,624.1906,623.9119,1143.5238,897.1905,0,452.6667,Right,0,T9
58.9478,80.8107,634.3875,634.0137,283.0735,912.6618,0,189.4265,Right,0,T10
208.4022,109.5448,639.6462,639.7941,1021.9217,551.0723,0,520.9518,Left,21,T10
79.4228,175.6456,630.056,629.6029,1178.8197,712.0164,0,226.5246,Right,0,T10
78.5267,177.5819,630.8301,630.3554,1271.1698,736.9057,0,218.7358,Right,0,T10
80.6617,181.0523,631.6167,631.9553,1262.3962,731.7547,0,284.9811,Right,0,T10
80.6205,181.0593,632.5945,633.0561,1262.3962,731.7547,0,284.9811,Right,0,T10
82.1275,175.112,634.155,634.5493,1260.2308,759.8205,0,400.1282,Right,0,T10
241.8117,77.0235,649.3956,649.6244,1175.7647,703.8431,0,628.902,Left,66,T10
81.3727,178.0682,634.8466,635.2018,1134.9318,728.2273,0,246.7955,Right,0,T10
79.0955,175.6862,635.9179,635.5635,1099.098,725.7647,0,261.2353,Right,0,T10
138.5857,172.2345,641.3419,640.8268,2152.5909,618.6136,0,476.6136,Right,70,T10
60.8344,190.3288,646.6043,647.0824,1803.5143,702.5714,0,436.1429,Right,0,T10
65.0679,189.6659,647.8007,647.4608,1550.0435,846.3913,0,227.1739,Right,0,T10
208.8038,108.2055,661.406,660.8466,1661.4545,754.876,0,527.4132,Left,21,T10
